-1	-3.24155	0.6
-0.5	3.3941	0.768294
0	8.27279	0.44864
0.5	10.0931	0.682424
1	10.3117	0.542419
1.5	10.5508	0.57353
2	10.6857	0.401644
2.5	10.4674	0.409249
3	10.7254	0.784005
3.5	12.1377	0.474022
4	14.1219	0.498727
4.5	15.7887	0.799763
5	17.1146	0.501796
5.5	18.2572	0.4796
6	18.4859	0.787906
6.5	16.9425	0.413981
7	14.0078	0.400158
7.5	10.8402	0.594696
8	7.93324	0.519187
8.5	5.24982	0.655877


-1	-2.95751	-2.54331	-3.37171
-0.99	-2.82887	-2.4107	-3.24703
-0.98	-2.70014	-2.278	-3.12229
-0.97	-2.57135	-2.1452	-2.99749
-0.96	-2.44249	-2.01233	-2.87265
-0.95	-2.31358	-1.87939	-2.74776
-0.94	-2.18462	-1.7464	-2.62285
-0.93	-2.05564	-1.61336	-2.49792
-0.92	-1.92664	-1.4803	-2.37298
-0.91	-1.79763	-1.34723	-2.24804
-0.9	-1.66863	-1.21414	-2.12312
-0.89	-1.53964	-1.08107	-1.99822
-0.88	-1.41069	-0.948025	-1.87335
-0.87	-1.28177	-0.815014	-1.74853
-0.86	-1.15291	-0.682053	-1.62377
-0.85	-1.02412	-0.549157	-1.49908
-0.84	-0.895403	-0.416339	-1.37447
-0.83	-0.766782	-0.283614	-1.24995
-0.82	-0.638267	-0.150997	-1.12554
-0.81	-0.509872	-0.0185028	-1.00124
-0.8	-0.381611	0.113854	-0.877075
-0.79	-0.253497	0.246057	-0.753051
-0.78	-0.125545	0.378091	-0.629182
-0.77	0.0022305	0.509941	-0.50548
-0.76	0.129816	0.641591	-0.381959
-0.75	0.257196	0.773024	-0.258632
-0.74	0.384356	0.904225	-0.135512
-0.73	0.511282	1.03518	-0.0126125
-0.72	0.637958	1.16586	0.110053
-0.71	0.764369	1.29627	0.232472
-0.7	0.890499	1.42637	0.354629
-0.69	1.01633	1.55616	0.476511
-0.68	1.14186	1.68561	0.598104
-0.67	1.26705	1.81471	0.719394
-0.66	1.39191	1.94345	0.840368
-0.65	1.5164	2.0718	0.96101
-0.64	1.64052	2.19974	1.08131
-0.63	1.76425	2.32726	1.20124
-0.62	1.88758	2.45435	1.32081
-0.61	2.01048	2.58097	1.43998
-0.6	2.13294	2.70713	1.55875
-0.59	2.25494	2.83278	1.6771
-0.58	2.37648	2.95793	1.79502
-0.57	2.49752	3.08255	1.9125
-0.56	2.61807	3.20662	2.02951
-0.55	2.73809	3.33013	2.14605
-0.54	2.85757	3.45305	2.2621
-0.53	2.97651	3.57537	2.37764
-0.52	3.09487	3.69707	2.49267
-0.51	3.21264	3.81813	2.60716
-0.5	3.32982	3.93854	2.7211
-0.49	3.44637	4.05827	2.83448
-0.48	3.5623	4.17731	2.94728
-0.47	3.67757	4.29564	3.05949
-0.46	3.79217	4.41325	3.1711
-0.45	3.9061	4.53011	3.28208
-0.44	4.01932	4.64621	3.39244
-0.43	4.13184	4.76153	3.50214
-0.42	4.24362	4.87605	3.61119
-0.41	4.35466	4.98976	3.71956
-0.4	4.46494	5.10264	3.82724
-0.39	4.57445	5.21467	3.93423
-0.38	4.68316	5.32583	4.04049
-0.37	4.79108	5.43612	4.14603
-0.36	4.89817	5.54551	4.25083
-0.35	5.00444	5.65399	4.35488
-0.34	5.10985	5.76155	4.45816
-0.33	5.21441	5.86816	4.56066
-0.32	5.31809	5.97381	4.66238
-0.31	5.42089	6.07849	4.76329
-0.3	5.52278	6.18219	4.86338
-0.29	5.62377	6.28488	4.96266
-0.28	5.72382	6.38656	5.06109
-0.27	5.82294	6.4872	5.15868
-0.26	5.92111	6.58681	5.25542
-0.25	6.01832	6.68536	5.35128
-0.24	6.11456	6.78285	5.44627
-0.23	6.20981	6.87925	5.54037
-0.22	6.30407	6.97457	5.63357
-0.21	6.39732	7.06878	5.72586
-0.2	6.48956	7.16188	5.81724
-0.19	6.58077	7.25385	5.9077
-0.18	6.67096	7.34469	5.99722
-0.17	6.76009	7.43438	6.0858
-0.16	6.84818	7.52292	6.17344
-0.15	6.93521	7.6103	6.26012
-0.14	7.02117	7.69651	6.34584
-0.13	7.10606	7.78153	6.43058
-0.12	7.18987	7.86537	6.51436
-0.11	7.27258	7.94802	6.59715
-0.1	7.35421	8.02946	6.67895
-0.09	7.43473	8.1097	6.75977
-0.08	7.51415	8.18872	6.83958
-0.07	7.59246	8.26653	6.9184
-0.06	7.66966	8.34311	6.99621
-0.05	7.74573	8.41846	7.07301
-0.04	7.82069	8.49258	7.1488
-0.03	7.89452	8.56547	7.22357
-0.02	7.96722	8.63712	7.29732
-0.01	8.03879	8.70752	7.37006
0	8.10923	8.77669	7.44177
0.01	8.17853	8.84727	7.5098
0.02	8.2467	8.9166	7.57681
0.03	8.31374	8.98469	7.64279
0.04	8.37964	9.05153	7.70774
0.05	8.4444	9.11713	7.77167
0.06	8.50803	9.18148	7.83458
0.07	8.57052	9.24459	7.89646
0.08	8.63189	9.30646	7.95732
0.09	8.69212	9.36709	8.01715
0.1	8.75123	9.42648	8.07597
0.11	8.80921	9.48464	8.13377
0.12	8.86607	9.54158	8.19056
0.13	8.92181	9.59729	8.24634
0.14	8.97644	9.65178	8.3011
0.15	9.02996	9.70505	8.35487
0.16	9.08238	9.75712	8.40763
0.17	9.13369	9.80798	8.4594
0.18	9.18392	9.85765	8.51018
0.19	9.23305	9.90613	8.55998
0.2	9.28111	9.95343	8.60879
0.21	9.32809	9.99955	8.65663
0.22	9.374	10.0445	8.70351
0.23	9.41886	10.0883	8.74942
0.24	9.46266	10.131	8.79437
0.25	9.50543	10.1725	8.83838
0.26	9.54715	10.2128	8.88145
0.27	9.58785	10.2521	8.92359
0.28	9.62753	10.2903	8.9648
0.29	9.66621	10.3273	9.0051
0.3	9.70389	10.3633	9.04449
0.31	9.74058	10.3982	9.08298
0.32	9.7763	10.432	9.12058
0.33	9.81104	10.4648	9.15729
0.34	9.84484	10.4965	9.19314
0.35	9.87768	10.5272	9.22812
0.36	9.9096	10.5569	9.26226
0.37	9.94059	10.5856	9.29555
0.38	9.97067	10.6133	9.328
0.39	9.99986	10.6401	9.35964
0.4	10.0282	10.6659	9.39046
0.41	10.0556	10.6907	9.42049
0.42	10.0822	10.7146	9.44972
0.43	10.1079	10.7376	9.47818
0.44	10.1328	10.7596	9.50587
0.45	10.1568	10.7808	9.5328
0.46	10.1801	10.8011	9.55899
0.47	10.2025	10.8206	9.58445
0.48	10.2242	10.8392	9.60918
0.49	10.2451	10.857	9.63321
0.5	10.2653	10.874	9.65653
0.51	10.2847	10.8902	9.67918
0.52	10.3033	10.9055	9.70114
0.53	10.3213	10.9202	9.72245
0.54	10.3386	10.9341	9.74311
0.55	10.3552	10.9472	9.76313
0.56	10.3711	10.9596	9.78252
0.57	10.3863	10.9713	9.8013
0.58	10.4009	10.9824	9.81948
0.59	10.4149	10.9927	9.83707
0.6	10.4283	11.0025	9.85408
0.61	10.441	11.0115	9.87053
0.62	10.4532	11.02	9.88642
0.63	10.4648	11.0278	9.90178
0.64	10.4758	11.035	9.91661
0.65	10.4863	11.0417	9.93092
0.66	10.4963	11.0478	9.94472
0.67	10.5057	11.0534	9.95803
0.68	10.5146	11.0584	9.97087
0.69	10.5231	11.0629	9.98323
0.7	10.531	11.0669	9.99513
0.71	10.5385	11.0704	10.0066
0.72	10.5455	11.0734	10.0176
0.73	10.5521	11.076	10.0282
0.74	10.5583	11.0781	10.0384
0.75	10.564	11.0799	10.0482
0.76	10.5694	11.0812	10.0576
0.77	10.5743	11.082	10.0666
0.78	10.5789	11.0825	10.0753
0.79	10.5831	11.0827	10.0836
0.8	10.587	11.0825	10.0915
0.81	10.5905	11.0819	10.0991
0.82	10.5937	11.081	10.1064
0.83	10.5966	11.0797	10.1134
0.84	10.5991	11.0782	10.1201
0.85	10.6014	11.0764	10.1264
0.86	10.6034	11.0742	10.1325
0.87	10.6051	11.0718	10.1383
0.88	10.6065	11.0692	10.1439
0.89	10.6077	11.0663	10.1491
0.9	10.6087	11.0632	10.1542
0.91	10.6094	11.0598	10.159
0.92	10.6099	11.0562	10.1635
0.93	10.6101	11.0524	10.1679
0.94	10.6102	11.0484	10.172
0.95	10.6101	11.0443	10.1759
0.96	10.6098	11.0399	10.1796
0.97	10.6093	11.0354	10.1831
0.98	10.6086	11.0308	10.1865
0.99	10.6078	11.026	10.1896
1	10.6068	11.021	10.1926
1.01	10.6057	11.0159	10.1955
1.02	10.6044	11.0107	10.1981
1.03	10.603	11.0054	10.2007
1.04	10.6015	11	10.203
1.05	10.5999	10.9945	10.2053
1.06	10.5982	10.9889	10.2074
1.07	10.5963	10.9833	10.2094
1.08	10.5944	10.9775	10.2113
1.09	10.5924	10.9717	10.213
1.1	10.5902	10.9658	10.2147
1.11	10.5881	10.9599	10.2162
1.12	10.5858	10.9539	10.2177
1.13	10.5835	10.9479	10.2191
1.14	10.5811	10.9418	10.2203
1.15	10.5786	10.9357	10.2215
1.16	10.5761	10.9296	10.2227
1.17	10.5736	10.9234	10.2237
1.18	10.571	10.9173	10.2247
1.19	10.5684	10.9111	10.2256
1.2	10.5657	10.9049	10.2265
1.21	10.563	10.8988	10.2273
1.22	10.5603	10.8926	10.228
1.23	10.5576	10.8864	10.2287
1.24	10.5548	10.8803	10.2293
1.25	10.552	10.8741	10.23
1.26	10.5492	10.868	10.2305
1.27	10.5465	10.8619	10.231
1.28	10.5437	10.8558	10.2315
