0	1
1.42074	1.5403
2.45465	1.34636
3.07056	2.08887
3.6216	3.04234
4.52054	5.9912
5.86029	5.87204
7.32849	7.30059
8.49468	8.39186
9.20606	9.77669


0	1	4.61318	0
0.00920606	1.04222	4.55832	0.00940077
0.0184121	1.08393	4.50346	0.0191879
0.0276182	1.12513	4.44861	0.0293566
0.0368242	1.16584	4.39375	0.0399024
0.0460303	1.20603	4.3389	0.0508206
0.0552364	1.24572	4.28404	0.0621065
0.0644424	1.28491	4.22918	0.0737555
0.0736485	1.32359	4.17433	0.0857629
0.0828545	1.36177	4.11947	0.0981241
0.0920606	1.39944	4.06461	0.110834
0.101267	1.43661	4.00976	0.123889
0.110473	1.47327	3.9549	0.137284
0.119679	1.50943	3.90004	0.151014
0.128885	1.54508	3.84519	0.165074
0.138091	1.58022	3.79033	0.17946
0.147297	1.61487	3.73548	0.194168
0.156503	1.649	3.68062	0.209192
0.165709	1.68263	3.62576	0.224528
0.174915	1.71576	3.57091	0.240171
0.184121	1.74838	3.51605	0.256117
0.193327	1.7805	3.46119	0.272361
0.202533	1.81211	3.40634	0.288898
0.211739	1.84322	3.35148	0.305724
0.220945	1.87382	3.29663	0.322834
0.230151	1.90391	3.24177	0.340224
0.239358	1.93351	3.18691	0.357888
0.248564	1.96259	3.13206	0.375822
0.25777	1.99117	3.0772	0.394022
0.266976	2.01925	3.02234	0.412482
0.276182	2.04682	2.96749	0.431199
0.285388	2.07389	2.91263	0.450167
0.294594	2.10045	2.85778	0.469382
0.3038	2.1265	2.80292	0.488839
0.313006	2.15206	2.74806	0.508534
0.322212	2.1771	2.69321	0.528461
0.331418	2.20164	2.63835	0.548617
0.340624	2.22568	2.58349	0.568997
0.34983	2.24921	2.52864	0.589595
0.359036	2.27224	2.47378	0.610408
0.368242	2.29476	2.41893	0.63143
0.377448	2.31678	2.36407	0.652658
0.386654	2.33829	2.30921	0.674086
0.395861	2.35929	2.25436	0.695709
0.405067	2.37979	2.1995	0.717524
0.414273	2.39979	2.14464	0.739525
0.423479	2.41928	2.08979	0.761707
0.432685	2.43827	2.03493	0.784067
0.441891	2.45675	1.98007	0.806599
0.451097	2.47472	1.92522	0.8293
0.460303	2.4922	1.87036	0.852163
0.469509	2.50916	1.81551	0.875185
0.478715	2.52562	1.76065	0.89836
0.487921	2.54158	1.70579	0.921685
0.497127	2.55703	1.65094	0.945155
0.506333	2.57198	1.59608	0.968764
0.515539	2.58642	1.54122	0.992509
0.524745	2.60035	1.48637	1.01638
0.533951	2.61379	1.43151	1.04039
0.543157	2.62671	1.37666	1.06451
0.552364	2.63913	1.3218	1.08875
0.56157	2.65105	1.26694	1.1131
0.570776	2.66246	1.21209	1.13756
0.579982	2.67337	1.15723	1.16212
0.589188	2.68377	1.10237	1.18678
0.598394	2.69366	1.04752	1.21153
0.6076	2.70305	0.992662	1.23637
0.616806	2.71194	0.937806	1.2613
0.626012	2.72032	0.882949	1.2863
0.635218	2.7282	0.828093	1.31138
0.644424	2.73557	0.773237	1.33653
0.65363	2.74243	0.71838	1.36175
0.662836	2.74879	0.663524	1.38703
0.672042	2.75465	0.608668	1.41236
0.681248	2.76	0.553812	1.43774
0.690454	2.76485	0.498955	1.46317
0.699661	2.76919	0.444099	1.48865
0.708867	2.77302	0.389243	1.51416
0.718073	2.77635	0.334386	1.5397
0.727279	2.77918	0.27953	1.56528
0.736485	2.7815	0.224674	1.59087
0.745691	2.78332	0.169818	1.61649
0.754897	2.78463	0.114961	1.64212
0.764103	2.78543	0.060105	1.66776
0.773309	2.78573	0.00524874	1.6934
0.782515	2.78553	-0.0496075	1.71905
0.791721	2.78482	-0.104464	1.74469
0.800927	2.78361	-0.15932	1.77032
0.810133	2.78189	-0.214176	1.79594
0.819339	2.77966	-0.269033	1.82154
0.828545	2.77693	-0.323889	1.84712
0.837751	2.7737	-0.378745	1.87267
0.846957	2.76996	-0.433602	1.89819
0.856164	2.76572	-0.488458	1.92367
0.86537	2.76097	-0.543314	1.94911
0.874576	2.75571	-0.59817	1.9745
0.883782	2.74995	-0.653027	1.99984
0.892988	2.74369	-0.707883	2.02513
0.902194	2.73692	-0.762739	2.05036
0.9114	2.72965	-0.817596	2.07552
0.920606	2.72187	-0.872452	2.10062
0.929812	2.71358	-0.927308	2.12564
0.939018	2.70479	-0.982164	2.15058
0.948224	2.6955	-1.03702	2.17544
0.95743	2.6857	-1.09188	2.20021
0.966636	2.67539	-1.14673	2.22488
0.975842	2.66459	-1.20159	2.24946
0.985048	2.65327	-1.25645	2.27394
0.994254	2.64145	-1.3113	2.29831
1.00346	2.62913	-1.36616	2.32258
1.01267	2.6163	-1.42101	2.34672
1.02187	2.60296	-1.47587	2.37075
1.03108	2.58912	-1.53073	2.39465
1.04028	2.57478	-1.58558	2.41842
1.04949	2.55993	-1.64044	2.44205
1.0587	2.54458	-1.6953	2.46555
1.0679	2.52872	-1.75015	2.4889
1.07711	2.51235	-1.80501	2.5121
1.08631	2.49548	-1.85986	2.53516
1.09552	2.47811	-1.91472	2.55805
1.10473	2.46023	-1.96958	2.58078
1.11393	2.44184	-2.02443	2.60335
1.12314	2.42295	-2.07929	2.62574
1.13235	2.40356	-2.13415	2.64796
1.14155	2.38366	-2.189	2.66999
1.15076	2.36325	-2.24386	2.69184
1.15996	2.34235	-2.29872	2.7135
1.16917	2.32093	-2.35357	2.73497
1.17838	2.29901	-2.40843	2.75624
1.18758	2.27659	-2.46328	2.7773
1.19679	2.25366	-2.51814	2.79815
1.20599	2.23022	-2.573	2.81879
1.2152	2.20628	-2.62785	2.83921
1.22441	2.18184	-2.68271	2.85941
1.23361	2.15689	-2.73757	2.87938
1.24282	2.13143	-2.79242	2.89912
1.25202	2.10547	-2.84728	2.91863
1.26123	2.07901	-2.90213	2.93789
1.27044	2.05204	-2.95699	2.9569
1.27964	2.02456	-3.01185	2.97567
1.28885	1.99658	-3.0667	2.99418
1.29805	1.9681	-3.12156	3.01243
1.30726	1.93911	-3.17642	3.03041
1.31647	1.90962	-3.23127	3.04813
1.32567	1.87962	-3.28613	3.06557
1.33488	1.84911	-3.34098	3.08274
1.34408	1.8181	-3.39584	3.09962
1.35329	1.78659	-3.4507	3.11621
1.3625	1.75457	-3.50555	3.13251
1.3717	1.72204	-3.56041	3.14851
1.38091	1.68901	-3.61527	3.16421
1.39011	1.65548	-3.67012	3.17961
1.39932	1.62144	-3.72498	3.19469
1.40853	1.58689	-3.77983	3.20946
1.41773	1.55184	-3.83469	3.22391
1.42694	1.51654	-3.8086	3.23803
1.43615	1.48178	-3.74333	3.25183
1.44535	1.44762	-3.67807	3.26532
1.45456	1.41406	-3.6128	3.27849
1.46376	1.3811	-3.54753	3.29136
1.47297	1.34874	-3.48227	3.30392
1.48218	1.31698	-3.417	3.31619
1.49138	1.28582	-3.35173	3.32817
1.50059	1.25527	-3.28646	3.33987
1.50979	1.22531	-3.2212	3.35129
1.519	1.19596	-3.15593	3.36243
1.52821	1.16721	-3.09066	3.37331
1.53741	1.13905	-3.0254	3.38392
1.54662	1.1115	-2.96013	3.39428
1.55582	1.08455	-2.89486	3.40439
1.56503	1.0582	-2.8296	3.41425
1.57424	1.03245	-2.76433	3.42388
1.58344	1.0073	-2.69906	3.43326
1.59265	0.982757	-2.63379	3.44242
1.60185	0.95881	-2.56853	3.45136
1.61106	0.935465	-2.50326	3.46008
1.62027	0.91272	-2.43799	3.46859
1.62947	0.890576	-2.37273	3.47689
1.63868	0.869033	-2.30746	3.48499
1.64788	0.848091	-2.24219	3.49289
1.65709	0.82775	-2.17693	3.5006
1.6663	0.808009	-2.11166	3.50813
1.6755	0.78887	-2.04639	3.51548
1.68471	0.770331	-1.98113	3.52266
1.69391	0.752393	-1.91586	3.52967
1.70312	0.735056	-1.85059	3.53651
1.71233	0.718319	-1.78532	3.5432
1.72153	0.702184	-1.72006	3.54974
1.73074	0.68665	-1.65479	3.55613
1.73995	0.671716	-1.58952	3.56239
1.74915	0.657383	-1.52426	3.5685
1.75836	0.643651	-1.45899	3.57449
1.76756	0.63052	-1.39372	3.58036
1.77677	0.61799	-1.32846	3.5861
1.78598	0.60606	-1.26319	3.59174
1.79518	0.594732	-1.19792	3.59726
1.80439	0.584004	-1.13266	3.60269
1.81359	0.573877	-1.06739	3.60802
1.8228	0.564351	-1.00212	3.61326
1.83201	0.555426	-0.936854	3.61841
1.84121	0.547102	-0.871587	3.62348
1.85042	0.539378	-0.80632	3.62848
1.85962	0.532256	-0.741053	3.63342
1.86883	0.525734	-0.675786	3.63829
1.87804	0.519813	-0.61052	3.6431
1.88724	0.514493	-0.545253	3.64786
1.89645	0.509774	-0.479986	3.65257
1.90565	0.505655	-0.414719	3.65725
1.91486	0.502138	-0.349452	3.66189
1.92407	0.499221	-0.284185	3.66649
1.93327	0.496905	-0.218918	3.67108
1.94248	0.49519	-0.153651	3.67565
1.95168	0.494076	-0.0883839	3.6802
1.96089	0.493563	-0.023117	3.68474
1.9701	0.493651	0.04215	3.68929
1.9793	0.494339	0.107417	3.69384
1.98851	0.495629	0.172684	3.69839
1.99771	0.497519	0.237951	3.70296
2.00692	0.50001	0.303218	3.70755
2.01613	0.503102	0.368485	3.71217
2.02533	0.506794	0.433752	3.71682
2.03454	0.511088	0.499019	3.7215
2.04375	0.515982	0.564286	3.72623
2.05295	0.521478	0.629553	3.73101
2.06216	0.527574	0.694819	3.73583
2.07136	0.534271	0.760086	3.74072
2.08057	0.541568	0.825353	3.74567
2.08978	0.549467	0.89062	3.75069
2.09898	0.557967	0.955887	3.75579
2.10819	0.567067	1.02115	3.76097
2.11739	0.576768	1.08642	3.76623
2.1266	0.58707	1.15169	3.77159
2.13581	0.597973	1.21696	3.77705
2.14501	0.609477	1.28222	3.7826
2.15422	0.621582	1.34749	3.78827
2.16342	0.634287	1.41276	3.79405
2.17263	0.647594	1.47802	3.79995
2.18184	0.661501	1.54329	3.80598
2.19104	0.676009	1.60856	3.81213
2.20025	0.691118	1.67382	3.81842
2.20945	0.706827	1.73909	3.82486
2.21866	0.723138	1.80436	3.83144
2.22787	0.740049	1.86962	3.83817
2.23707	0.757562	1.93489	3.84507
