0	1
1.42074	1.5403
2.45465	1.34636
3.07056	2.08887
3.6216	3.04234
4.52054	5.9912
5.86029	5.87204
7.32849	7.30059
8.49468	8.39186
9.20606	9.77669


0	1
0.0184121	1.007
0.0368242	1.014
0.0552364	1.02101
0.0736485	1.02801
0.0920606	1.03501
0.110473	1.04201
0.128885	1.04901
0.147297	1.05602
0.165709	1.06302
0.184121	1.07002
0.202533	1.07702
0.220945	1.08403
0.239358	1.09103
0.25777	1.09803
0.276182	1.10503
0.294594	1.11203
0.313006	1.11904
0.331418	1.12604
0.34983	1.13304
0.368242	1.14004
0.386654	1.14704
0.405067	1.15405
0.423479	1.16105
0.441891	1.16805
0.460303	1.17505
0.478715	1.18205
0.497127	1.18906
0.515539	1.19606
0.533951	1.20306
0.552364	1.21006
0.570776	1.21706
0.589188	1.22407
0.6076	1.23107
0.626012	1.23807
0.644424	1.24507
0.662836	1.25208
0.681248	1.25908
0.699661	1.26608
0.718073	1.27308
0.736485	1.28008
0.754897	1.28709
0.773309	1.29409
0.791721	1.30109
0.810133	1.30809
0.828545	1.31509
0.846957	1.3221
0.86537	1.3291
0.883782	1.3361
0.902194	1.3431
0.920606	1.3501
0.939018	1.35711
0.95743	1.36411
0.975842	1.37111
0.994254	1.37811
1.01267	1.38511
1.03108	1.39212
1.04949	1.39912
1.0679	1.40612
1.08631	1.41312
1.10473	1.42013
1.12314	1.42713
1.14155	1.43413
1.15996	1.44113
1.17838	1.44813
1.19679	1.45514
1.2152	1.46214
1.23361	1.46914
1.25202	1.47614
1.27044	1.48314
1.28885	1.49015
1.30726	1.49715
1.32567	1.50415
1.34408	1.51115
1.3625	1.51815
1.38091	1.52516
1.39932	1.53216
1.41773	1.53916
1.43615	1.53741
1.45456	1.53396
1.47297	1.5305
1.49138	1.52705
1.50979	1.5236
1.52821	1.52014
1.54662	1.51669
1.56503	1.51323
1.58344	1.50978
1.60185	1.50633
1.62027	1.50287
1.63868	1.49942
1.65709	1.49597
1.6755	1.49251
1.69391	1.48906
1.71233	1.4856
1.73074	1.48215
1.74915	1.4787
1.76756	1.47524
1.78598	1.47179
1.80439	1.46834
1.8228	1.46488
1.84121	1.46143
1.85962	1.45797
1.87804	1.45452
1.89645	1.45107
1.91486	1.44761
1.93327	1.44416
1.95168	1.4407
1.9701	1.43725
1.98851	1.4338
2.00692	1.43034
2.02533	1.42689
2.04375	1.42344
2.06216	1.41998
2.08057	1.41653
2.09898	1.41307
2.11739	1.40962
2.13581	1.40617
2.15422	1.40271
2.17263	1.39926
2.19104	1.3958
2.20945	1.39235
2.22787	1.3889
2.24628	1.38544
2.26469	1.38199
2.2831	1.37854
2.30151	1.37508
2.31993	1.37163
2.33834	1.36817
2.35675	1.36472
2.37516	1.36127
2.39358	1.35781
2.41199	1.35436
2.4304	1.35091
2.44881	1.34745
2.46722	1.36152
2.48564	1.38371
2.50405	1.40591
2.52246	1.42811
2.54087	1.4503
2.55928	1.4725
2.5777	1.4947
2.59611	1.51689
2.61452	1.53909
2.63293	1.56129
2.65135	1.58348
2.66976	1.60568
2.68817	1.62788
2.70658	1.65007
2.72499	1.67227
2.74341	1.69447
2.76182	1.71666
2.78023	1.73886
2.79864	1.76106
2.81705	1.78326
2.83547	1.80545
2.85388	1.82765
2.87229	1.84985
2.8907	1.87204
2.90911	1.89424
2.92753	1.91644
2.94594	1.93863
2.96435	1.96083
2.98276	1.98303
3.00118	2.00522
3.01959	2.02742
3.038	2.04962
3.05641	2.07181
3.07482	2.09625
3.09324	2.12811
3.11165	2.15996
3.13006	2.19182
3.14847	2.22368
3.16688	2.25554
3.1853	2.2874
3.20371	2.31926
3.22212	2.35112
3.24053	2.38298
3.25894	2.41484
3.27736	2.44669
3.29577	2.47855
3.31418	2.51041
3.33259	2.54227
3.35101	2.57413
3.36942	2.60599
3.38783	2.63785
3.40624	2.66971
3.42465	2.70156
3.44307	2.73342
3.46148	2.76528
3.47989	2.79714
3.4983	2.829
3.51671	2.86086
3.53513	2.89272
3.55354	2.92458
3.57195	2.95643
3.59036	2.98829
3.60878	3.02015
3.62719	3.06067
3.6456	3.12107
3.66401	3.18147
3.68242	3.24187
3.70084	3.30227
3.71925	3.36267
3.73766	3.42307
3.75607	3.48346
3.77448	3.54386
3.7929	3.60426
3.81131	3.66466
3.82972	3.72506
3.84813	3.78546
3.86654	3.84586
3.88496	3.90626
3.90337	3.96665
3.92178	4.02705
3.94019	4.08745
3.95861	4.14785
3.97702	4.20825
3.99543	4.26865
4.01384	4.32905
4.03225	4.38945
4.05067	4.44984
4.06908	4.51024
4.08749	4.57064
4.1059	4.63104
4.12431	4.69144
4.14273	4.75184
4.16114	4.81224
4.17955	4.87264
4.19796	4.93303
4.21638	4.99343
4.23479	5.05383
4.2532	5.11423
4.27161	5.17463
4.29002	5.23503
4.30844	5.29543
4.32685	5.35583
4.34526	5.41622
4.36367	5.47662
4.38208	5.53702
4.4005	5.59742
4.41891	5.65782
4.43732	5.71822
4.45573	5.77862
4.47414	5.83902
4.49256	5.89941
4.51097	5.95981
4.52938	5.99042
4.54779	5.98878
4.56621	5.98714
4.58462	5.9855
4.60303	5.98387
4.62144	5.98223
4.63985	5.98059
4.65827	5.97895
4.67668	5.97731
4.69509	5.97568
4.7135	5.97404
4.73191	5.9724
4.75033	5.97076
4.76874	5.96913
4.78715	5.96749
4.80556	5.96585
4.82398	5.96421
4.84239	5.96258
4.8608	5.96094
4.87921	5.9593
4.89762	5.95766
4.91604	5.95602
4.93445	5.95439
4.95286	5.95275
4.97127	5.95111
4.98968	5.94947
5.0081	5.94784
5.02651	5.9462
5.04492	5.94456
5.06333	5.94292
5.08174	5.94129
5.10016	5.93965
5.11857	5.93801
5.13698	5.93637
5.15539	5.93473
5.17381	5.9331
5.19222	5.93146
5.21063	5.92982
5.22904	5.92818
5.24745	5.92655
5.26587	5.92491
5.28428	5.92327
5.30269	5.92163
5.3211	5.92
5.33951	5.91836
5.35793	5.91672
5.37634	5.91508
5.39475	5.91344
5.41316	5.91181
5.43157	5.91017
5.44999	5.90853
5.4684	5.90689
5.48681	5.90526
5.50522	5.90362
5.52364	5.90198
5.54205	5.90034
5.56046	5.89871
5.57887	5.89707
5.59728	5.89543
5.6157	5.89379
5.63411	5.89215
5.65252	5.89052
5.67093	5.88888
5.68934	5.88724
5.70776	5.8856
5.72617	5.88397
5.74458	5.88233
5.76299	5.88069
5.78141	5.87905
5.79982	5.87742
5.81823	5.87578
5.83664	5.87414
5.85505	5.8725
5.87347	5.88485
5.89188	5.90277
5.91029	5.92068
5.9287	5.9386
5.94711	5.95651
5.96553	5.97443
5.98394	5.99234
6.00235	6.01026
6.02076	6.02817
6.03917	6.04609
6.05759	6.064
6.076	6.08192
6.09441	6.09983
6.11282	6.11775
6.13124	6.13566
6.14965	6.15358
6.16806	6.17149
6.18647	6.18941
6.20488	6.20732
6.2233	6.22524
6.24171	6.24315
6.26012	6.26107
6.27853	6.27898
6.29694	6.2969
6.31536	6.31481
6.33377	6.33273
6.35218	6.35064
6.37059	6.36856
6.38901	6.38647
6.40742	6.40439
6.42583	6.4223
6.44424	6.44022
6.46265	6.45813
6.48107	6.47605
6.49948	6.49396
6.51789	6.51188
6.5363	6.52979
6.55471	6.54771
6.57313	6.56562
6.59154	6.58354
6.60995	6.60145
6.62836	6.61937
6.64677	6.63728
6.66519	6.6552
6.6836	6.67311
6.70201	6.69103
6.72042	6.70894
6.73884	6.72686
6.75725	6.74477
6.77566	6.76269
6.79407	6.7806
6.81248	6.79852
6.8309	6.81643
6.84931	6.83435
6.86772	6.85226
6.88613	6.87018
6.90454	6.88809
6.92296	6.90601
6.94137	6.92392
6.95978	6.94184
6.97819	6.95975
6.99661	6.97767
7.01502	6.99558
7.03343	7.0135
7.05184	7.03141
7.07025	7.04933
7.08867	7.06724
7.10708	7.08516
7.12549	7.10307
7.1439	7.12099
7.16231	7.1389
